label,text
0,"Sorry, I'll call later in meeting any thing related to trade please call Arul. &lt;#&gt; "
1,How come it takes so little time for a child who is afraid of the dark to become a teenager who wants to stay out all night?
0,Just hopeing that wasnât too pissed up to remember and has gone off to his sisters or something!
0,"Haha yeah I see that now, be there in a sec"
0,"Yar lor he wan 2 go c horse racing today mah, so eat earlier lor. I ate chicken rice. U?"
0,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr"
0,Man this bus is so so so slow. I think you're gonna get there before me
0,Pls go there today  &lt;#&gt; . I dont want any excuses
0,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-)
0,Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?
0,O we cant see if we can join denis and mina? Or does denis want alone time
0,And by when you're done I mean now
0,at bruce b downs &amp; fletcher now
0,"That's very rude, you on campus?"
0,Left dessert. U wan me 2 go suntec look 4 u?
0,I think the other two still need to get cash but we can def be ready by 9
0,Yeah. I got a list with only u and Joanna if I'm feeling really anti social
0,"Probably gonna be here for a while, see you later tonight &lt;)"
0,I think it's all still in my car
0,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
0,It vl bcum more difficult..
1,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
0,"Ha ha nan yalrigu heltini..Iyo kothi chikku, u shared many things wit me..so far i didn't told any body and even uttered a word abt u.. If ur trusting me so much how can i tell these to others.. Plz nxt time dont use those words to me..ok, chikku:-);-)B-)"
0,"I've got ten bucks, jay is being noncomittal"
0,You do what all you like
0,As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
1,"Loan for any purpose Â£500 - Â£75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
0,Cramps stopped. Going back to sleep
0,Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
0,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave
0,Forgot to tell Ã¼ smth.. Can Ã¼ like number the sections so that it's clearer..
0,"Customer place, i wil cal u sir."
0,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
1,"FreeMsg Hey U, i just got 1 of these video/pic fones, reply WILD to this txt & ill send U my pics, hurry up Im so bored at work xxx (18 150p/rcvd STOP2stop)"
0,Love it! Daddy will make you scream with pleasure! I am going to slap your ass with my dick!
0,Sian... Aft meeting supervisor got work 2 do liao... U working now?
0,Pass dis to all ur contacts n see wat u get! Red;i'm in luv wid u. Blue;u put a smile on my face. Purple;u r realy hot. Pink;u r so swt. Orange;i thnk i lyk u. Green;i realy wana go out wid u. Yelow;i wnt u bck. Black;i'm jealous of u. Brown;i miss you Nw plz giv me one color
0,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise."
0,Ok thanx...
0,Huh so fast... Dat means u havent finished painting?
0,Have a safe trip to Nigeria. Wish you happiness and very soon company to share moments with
0,"I'll text carlos and let you know, hang on"
0,Another month. I need chocolate weed and alcohol.
1,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!"
0,I jus reached home. I go bathe first. But my sis using net tell u when she finishes k...
0,What * u wearing?
0,I wont do anything de.
0,Mum ask Ã¼ to buy food home...
0,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)"
0,TaKe CaRE n gET WeLL sOOn
0,Haiyoh... Maybe your hamster was jealous of million
0,"Awesome, I remember the last time we got somebody high for the first time with diesel :V"
1,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
0,Just trying to figure out when I'm suppose to see a couple different people this week. We said we'd get together but I didn't set dates
1,EASTENDERS TV Quiz. What FLOWER does DOT compare herself to? D= VIOLET E= TULIP F= LILY txt D E or F to 84025 NOW 4 chance 2 WIN Â£100 Cash WKENT/150P16+
0,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '"
0,Ok lor... Sony ericsson salesman... I ask shuhui then she say quite gd 2 use so i considering...
1,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
0,"Sorry, I'll call later"
0,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
0,Nobody can decide where to eat and dad wants Chinese
0,Oh k...i'm watching here:)
0,Stop knowing me so well!
0,Havent.
1,Cashbin.co.uk (Get lots of cash this weekend!) www.cashbin.co.uk Dear Welcome to the weekend We have got our biggest and best EVER cash give away!! These..
1,"U were outbid by simonwatson5120 on the Shinco DVD Plyr. 2 bid again, visit sms. ac/smsrewards 2 end bid notifications, reply END OUT"
1,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
0,Dude im no longer a pisces. Im an aquarius now.
0,My sort code is  and acc no is . The bank is natwest. Can you reply to confirm i've sent this to the right person!
0,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
1,"500 New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today!From ONLY Â£1 www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18"
0,I emailed yifeng my part oredi.. Can Ã¼ get it fr him..
0,Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.
0,Thanx 4 e brownie it's v nice...
0,Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx
0,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
1,"We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p"
0,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
0,Tell me again what your address is
0,Also remember to get dobby's bowl from your car
0,Wen did you get so spiritual and deep. That's great
0,Can you do a mag meeting this avo at some point?
1,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase
1,dating:i have had two of these. Only started after i sent a text to talk sport radio last week. Any connection do you think or coincidence?
0,"Damn, can you make it tonight or do you want to just wait til tomorrow"
0,I didnt get anything da
0,"Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
0,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
0,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ..."
0,Great to hear you are settling well. So what's happenin wit ola?
1,"Latest News! Police station toilet stolen, cops have nothing to go on!"
1,You are a winner U have been specially selected 2 receive Â£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
0,Fyi I'm gonna call you sporadically starting at like  &lt;#&gt;  bc we are not not doin this shit
0,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...
0,"I love you !!! You know? Can you feel it? Does it make your belly warm? I wish it does, my love ... I shall meet you in your dreams, Ahmad ... *adoring kiss*"
0,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)
0,"Aight, tomorrow around  &lt;#&gt;  it is"
0,Ok lor. Msg me b4 u call.
0,Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
0,I'm fine. Hope you are good. Do take care.
0,Sir send to group mail check it.
0,Not sure I have the stomach for it ...
0,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?"""
0,Fuck babe ... What happened to you ? How come you never came back?
0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
0,What you doing?how are you?
0,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?"
1,"Want to funk up ur fone with a weekly new tone reply TONES2U 2 this text. www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply"
0,Those ducking chinchillas
0,"Evening * v good if somewhat event laden. Will fill you in, don't you worry â¦ Head * ok but throat * wrecked. See you at six then!"
0,Are you staying in town ?
0,"I'm home, my love ... If your still awake ... *loving kiss*"
1,(Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
0,Finish already... Yar they keep saying i mushy... I so embarrassed ok...
0,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItÂs the least a unique person like u deserve. Sleep tight or morning
1,"Latest Nokia Mobile or iPOD MP3 Player +Â£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.Â£1,50/Mtmsgrcvd18+"
1,1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(Â£1.50p. m)
0,Ok. Me watching tv too.
0,Y lei?
0,"Haven't seen my facebook, huh? Lol!"
0,"Sir, I am waiting for your mail."
0,"How are you, my Love ? Are you with your brother ? Time to talk english with him ? *grins* Say : Hey Muhommad, Penny says hello from across the sea"
0,You're gonna have to be way more specific than that
0,Hi. Happy New Year. I dont mean to intrude but can you pls let me know how much tuition you paid last semester and how much this semester is. Thanks
0,Hey mate. Spoke to the mag people. Weâre on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. 
0,I'm in a movie... Collect car oredi...
0,So dont use hook up any how
0,Yar... I tot u knew dis would happen long ago already.
0,My house here e sky quite dark liao... If raining then got excuse not 2 run already rite... Hee...
0,K. I will sent it again
0,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU'RE CONCERNED
0,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
0,"Hey elaine, is today's meeting still on?"
1,"This weeks SavaMob member offers are now accessible. Just call 08709501522 for details! SavaMob, POBOX 139, LA3 2WU. Only Â£1.50/week. SavaMob - offers mobile!"
0,I wanna watch that movie
0,Oh k:)after that placement there ah?
0,Anything lor. Juz both of us lor.
0,"Sorry, I'll call later"
0,"Lol ... Oh no babe, I wont be sliding into your place after midnight, but thanks for the invite"
